,PlayerID,PlayerName,Position,minutes,redcards,errors,pensconceded,owngoals,sumerrors
1732,25435,Oskar Buur,Defender,22.0,0.0,0.0,0.0,0.0,0.0
1731,4257,Derrick Williams,Defender,24.0,0.0,0.0,0.0,0.0,0.0
1730,20929,Ben Wilmot,Defender,26.0,0.0,0.0,0.0,0.0,0.0
1728,7486,Milos Veljkovic,Defender,30.0,0.0,0.0,0.0,0.0,0.0
1727,51454,Leif Davis,Defender,31.0,0.0,0.0,0.0,0.0,0.0
1724,3429,Sam Williamson,Defender,36.0,0.0,0.0,0.0,0.0,0.0
1723,5137,Adam Matthews,Defender,36.0,0.0,0.0,0.0,0.0,0.0
1722,3674,John Johnson,Defender,36.0,0.0,0.0,0.0,0.0,0.0
1721,13388,Callum Connolly,Defender,36.0,0.0,0.0,0.0,0.0,0.0
1720,4168,James Tavernier,Defender,37.0,0.0,0.0,0.0,0.0,0.0
1719,104260,Niall Huggins,Defender,37.0,0.0,0.0,0.0,0.0,0.0
1717,23903,Bali Mumba,Defender,45.0,0.0,0.0,0.0,0.0,0.0
1716,4034,Li Ke,Defender,45.0,0.0,0.0,0.0,0.0,0.0
1715,14771,Demeaco Duhaney,Defender,45.0,0.0,0.0,0.0,0.0,0.0
1712,10506,Dionatan Teixeira,Defender,49.0,0.0,0.0,0.0,0.0,0.0
1711,2937,Richard Eckersley,Defender,49.0,0.0,0.0,0.0,0.0,0.0
1709,21468,Andrew Eleftheriou,Defender,51.0,0.0,0.0,0.0,0.0,0.0
1708,25292,Dimitri Foulquier,Defender,58.0,0.0,0.0,0.0,0.0,0.0
1621,4278,Joe Riley,Defender,200.0,0.0,0.0,0.0,0.0,0.0
1635,3859,Jeffrey Bruma,Defender,165.0,0.0,0.0,0.0,0.0,0.0
1646,69286,Charlie Cresswell,Defender,139.0,0.0,0.0,0.0,0.0,0.0
1645,3736,Pelé,Defender,143.0,0.0,0.0,0.0,0.0,0.0
1644,4706,Kevin Mbabu,Defender,144.0,0.0,0.0,0.0,0.0,0.0
1643,2074,Mark Hudson,Defender,147.0,0.0,0.0,0.0,0.0,0.0
1642,19869,Dominic Thompson,Defender,148.0,0.0,0.0,0.0,0.0,0.0
1641,112246,Leo Fuhr Hjelde,Defender,148.0,0.0,0.0,0.0,0.0,0.0
1639,4128,Danny Wilson,Defender,155.0,0.0,0.0,0.0,0.0,0.0
1638,15013,Jake Vokins,Defender,156.0,0.0,0.0,0.0,0.0,0.0
1637,19564,Jesús Vallejo,Defender,162.0,0.0,0.0,0.0,0.0,0.0
1636,11013,Connor Randall,Defender,163.0,0.0,0.0,0.0,0.0,0.0
1634,2258,Frazer Richardson,Defender,167.0,0.0,0.0,0.0,0.0,0.0
1676,13125,José Crespo,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1633,5570,Nicolas Nkoulou,Defender,168.0,0.0,0.0,0.0,0.0,0.0
1631,3469,Lucien Aubey,Defender,169.0,0.0,0.0,0.0,0.0,0.0
1630,24001,Kayne Ramsay,Defender,180.0,0.0,0.0,0.0,0.0,0.0
1629,3374,Lewin Nyatanga,Defender,180.0,0.0,0.0,0.0,0.0,0.0
1627,4101,Tomas Kalas,Defender,180.0,0.0,0.0,0.0,0.0,0.0
1626,3992,Matt Hill,Defender,180.0,0.0,0.0,0.0,0.0,0.0
1624,2180,Michael Johnson,Defender,191.0,0.0,0.0,0.0,0.0,0.0
1648,10952,Miguel Layún,Defender,132.0,0.0,0.0,0.0,0.0,0.0
1649,929,Danny Mills,Defender,122.0,0.0,0.0,0.0,0.0,0.0
1650,2917,Jack Hobbs,Defender,129.0,0.0,0.0,0.0,0.0,0.0
1674,4372,Bruno Perone,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1673,5513,Martín Cáceres,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1665,2220,Nathan Ashton,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1664,3372,Miles Addison,Defender,90.0,0.0,0.0,0.0,0.0,0.0
1660,11070,Jesús Gámez,Defender,97.0,0.0,0.0,0.0,0.0,0.0
1659,10526,Jason Davidson,Defender,102.0,0.0,0.0,0.0,0.0,0.0
1658,2168,Rob Edwards,Defender,106.0,0.0,0.0,0.0,0.0,0.0
1657,4681,Daniel Potts,Defender,110.0,0.0,0.0,0.0,0.0,0.0
1656,19677,Brandon Mason,Defender,112.0,0.0,0.0,0.0,0.0,0.0
1655,10761,Gaetano Berardi,Defender,114.0,0.0,0.0,0.0,0.0,0.0
1654,4373,Michael Harriman,Defender,118.0,0.0,0.0,0.0,0.0,0.0
1653,4637,Brek Shea,Defender,120.0,0.0,0.0,0.0,0.0,0.0
1652,24811,Cody Drameh,Defender,126.0,0.0,0.0,0.0,0.0,0.0
1733,3430,Ryan McGivern,Defender,20.0,0.0,0.0,0.0,0.0,0.0
1734,3764,Wálter López,Defender,19.0,0.0,0.0,0.0,0.0,0.0
1735,4641,Kader Mangane,Defender,19.0,0.0,0.0,0.0,0.0,0.0
231,2830,Robert Hulse,Forward,70.0,0.0,0.0,0.0,0.0,0.0
217,12212,José Izquierdo,Forward,2789.0,0.0,0.0,0.0,0.0,0.0
1837,3063,Stiliyan Petrov,Midfielder,12690.0,0.0,0.0,0.0,0.0,0.0
218,10460,Abel Hernández,Forward,2740.0,0.0,0.0,0.0,0.0,0.0
219,4846,Roberto Soldado,Forward,2725.0,0.0,0.0,0.0,0.0,0.0
224,2589,Kenny Miller,Forward,2574.0,0.0,0.0,0.0,0.0,0.0
225,10443,Dominic Solanke,Forward,2567.0,0.0,0.0,0.0,0.0,0.0
227,12114,Cenk Tosun,Forward,2557.0,0.0,0.0,0.0,0.0,0.0
228,3106,Andriy Shevchenko,Forward,744.0,0.0,0.0,0.0,0.0,0.0
229,5772,Zlatan Ibrahimovic,Forward,2539.0,0.0,0.0,0.0,0.0,0.0
230,2437,Matt Derbyshire,Forward,1753.0,0.0,0.0,0.0,0.0,0.0
1816,4286,Oriol Romeu,Midfielder,17426.0,0.0,0.0,0.0,0.0,0.0
235,2590,Henri Camara,Forward,888.0,0.0,0.0,0.0,0.0,0.0
1736,13229,Uwe Hünemeier,Defender,17.0,0.0,0.0,0.0,0.0,0.0
236,20723,Steven Alzate,Forward,2485.0,0.0,0.0,0.0,0.0,0.0
237,2513,Antoine Sibierski,Forward,1030.0,0.0,0.0,0.0,0.0,0.0
238,4086,Gary Taylor-Fletcher,Forward,2476.0,0.0,0.0,0.0,0.0,0.0
239,12703,Steven Bergwijn,Forward,2463.0,0.0,0.0,0.0,0.0,0.0
240,3514,Kevin-Prince Boateng,Forward,2444.0,0.0,0.0,0.0,0.0,0.0
241,3606,Jô,Forward,2376.0,0.0,0.0,0.0,0.0,0.0
242,6393,Dieumerci Mbokani,Forward,2351.0,0.0,0.0,0.0,0.0,0.0
243,10532,Tyler Roberts,Forward,2332.0,0.0,0.0,0.0,0.0,0.0
244,3688,Peter Løvenkrands,Forward,2309.0,0.0,0.0,0.0,0.0,0.0
246,4725,Callum Robinson,Forward,2285.0,0.0,0.0,0.0,0.0,0.0
247,3778,Amr Zaki,Forward,2284.0,0.0,0.0,0.0,0.0,0.0
216,2447,Ricardo Vaz Tê,Forward,2167.0,0.0,0.0,0.0,0.0,0.0
215,23747,Anthony Gordon,Forward,2812.0,0.0,0.0,0.0,0.0,0.0
214,3460,Afonso Alves,Forward,2821.0,0.0,0.0,0.0,0.0,0.0
213,16747,Laurent Depoitre,Forward,2870.0,0.0,0.0,0.0,0.0,0.0
181,10540,Diafra Sakho,Forward,3760.0,0.0,0.0,0.0,0.0,0.0
185,10465,Divock Origi,Forward,3515.0,0.0,0.0,0.0,0.0,0.0
186,2746,Sylvan Ebanks-Blake,Forward,3485.0,0.0,0.0,0.0,0.0,0.0
187,4898,Bojan,Forward,3465.0,0.0,0.0,0.0,0.0,0.0
188,6425,Joselu,Forward,3393.0,0.0,0.0,0.0,0.0,0.0
189,3204,Leroy Lita,Forward,1386.0,0.0,0.0,0.0,0.0,0.0
1871,2841,Fabrice Muamba,Midfielder,12919.0,0.0,0.0,0.0,0.0,0.0
192,6900,Bafétimbi Gomis,Forward,3334.0,0.0,0.0,0.0,0.0,0.0
1866,3983,Victor Moses,Midfielder,13392.0,0.0,0.0,0.0,0.0,0.0
194,23702,Callum Hudson-Odoi,Forward,3292.0,0.0,0.0,0.0,0.0,0.0
195,4480,Lukas Podolski,Forward,3270.0,0.0,0.0,0.0,0.0,0.0
197,2424,Luke Moore,Forward,2564.0,0.0,0.0,0.0,0.0,0.0
198,49761,Sébastien Haller,Forward,3198.0,0.0,0.0,0.0,0.0,0.0
199,3661,Robinho,Forward,3176.0,0.0,0.0,0.0,0.0,0.0
201,13285,Kenedy,Forward,3072.0,0.0,0.0,0.0,0.0,0.0
202,2789,Diomansy Kamara,Forward,3027.0,0.0,0.0,0.0,0.0,0.0
204,5804,Álvaro Morata,Forward,3010.0,0.0,0.0,0.0,0.0,0.0
1850,1423,Danny Murphy,Midfielder,13830.0,0.0,0.0,0.0,0.0,0.0
208,4040,Benik Afobe,Forward,2923.0,0.0,0.0,0.0,0.0,0.0
209,10394,Bertrand Traoré,Forward,2919.0,0.0,0.0,0.0,0.0,0.0
210,9246,Ivan Toney,Forward,2918.0,0.0,0.0,0.0,0.0,0.0
211,1791,Heidar Helguson,Forward,1453.0,0.0,0.0,0.0,0.0,0.0
212,3708,Mamady Sidibe,Forward,2912.0,0.0,0.0,0.0,0.0,0.0
248,12639,Manolo Gabbiadini,Forward,2275.0,0.0,0.0,0.0,0.0,0.0
250,11191,Eric Choupo-Moting,Forward,2247.0,0.0,0.0,0.0,0.0,0.0
251,2778,Dean Ashton,Forward,2245.0,0.0,0.0,0.0,0.0,0.0
1762,19752,Akin Famewo,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1760,4144,Reece Wabara,Defender,2.0,0.0,0.0,0.0,0.0,0.0
1759,4182,Louis Laing,Defender,2.0,0.0,0.0,0.0,0.0,0.0
1758,4698,Eduard Campabadal,Defender,2.0,0.0,0.0,0.0,0.0,0.0
1757,4814,Jason McCarthy,Defender,3.0,0.0,0.0,0.0,0.0,0.0
1756,51690,CJ Egan-Riley,Defender,3.0,0.0,0.0,0.0,0.0,0.0
1755,4469,Vangelis Moras,Defender,4.0,0.0,0.0,0.0,0.0,0.0
1754,3165,Seb Hines,Defender,4.0,0.0,0.0,0.0,0.0,0.0
1753,4404,Federico Bessone,Defender,4.0,0.0,0.0,0.0,0.0,0.0
1752,49956,Antonio Barreca,Defender,4.0,0.0,0.0,0.0,0.0,0.0
1750,3655,Gláuber,Defender,5.0,0.0,0.0,0.0,0.0,0.0
1749,4180,Marcos Angeleri,Defender,5.0,0.0,0.0,0.0,0.0,0.0
1748,10482,Jamie Sterry,Defender,6.0,0.0,0.0,0.0,0.0,0.0
1747,9567,Kieron Freeman,Defender,6.0,0.0,0.0,0.0,0.0,0.0
1746,31883,Harrison Ashby,Defender,6.0,0.0,0.0,0.0,0.0,0.0
1745,1829,John Halls,Defender,7.0,0.0,0.0,0.0,0.0,0.0
1744,23976,Nathan Ferguson,Defender,8.0,0.0,0.0,0.0,0.0,0.0
1743,3464,Lamine Diatta,Defender,8.0,0.0,0.0,0.0,0.0,0.0
1742,35781,Allan Tchaptchet,Defender,12.0,0.0,0.0,0.0,0.0,0.0
1741,9869,Baily Cargill,Defender,12.0,0.0,0.0,0.0,0.0,0.0
1740,4122,Rafik Halliche,Defender,14.0,0.0,0.0,0.0,0.0,0.0
1739,19967,Kelland Watts,Defender,16.0,0.0,0.0,0.0,0.0,0.0
1738,8232,Daniel Lafferty,Defender,16.0,0.0,0.0,0.0,0.0,0.0
1737,11146,Jake Clarke-Salter,Defender,16.0,0.0,0.0,0.0,0.0,0.0
1761,3129,Stephen Darby,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1763,51582,William Fish,Defender,1.0,0.0,0.0,0.0,0.0,0.0
253,4188,Asamoah Gyan,Forward,2232.0,0.0,0.0,0.0,0.0,0.0
254,4740,Rudy Gestede,Forward,2231.0,0.0,0.0,0.0,0.0,0.0
255,4176,Sammy Ameobi,Forward,2212.0,0.0,0.0,0.0,0.0,0.0
256,2128,Michael Chopra,Forward,2208.0,0.0,0.0,0.0,0.0,0.0
257,10520,Modou Barrow,Forward,2207.0,0.0,0.0,0.0,0.0,0.0
258,21653,Aaron Connolly,Forward,2206.0,0.0,0.0,0.0,0.0,0.0
260,2862,Sone Aluko,Forward,2177.0,0.0,0.0,0.0,0.0,0.0
261,1542,Gary McSheffrey,Forward,2154.0,0.0,0.0,0.0,0.0,0.0
262,5771,Edinson Cavani,Forward,2132.0,0.0,0.0,0.0,0.0,0.0
263,6389,Andriy Yarmolenko,Forward,2115.0,0.0,0.0,0.0,0.0,0.0
1779,4145,David Silva,Midfielder,23975.0,0.0,0.0,0.0,0.0,0.0
265,4751,Samuel Eto'o,Forward,2088.0,0.0,0.0,0.0,0.0,0.0
267,3338,Mauro Zárate,Forward,2084.0,0.0,0.0,0.0,0.0,0.0
270,2930,Georgios Samaras,Forward,321.0,0.0,0.0,0.0,0.0,0.0
776,1870,Lee Grant,Goalkeeper,2790.0,0.0,0.0,0.0,0.0,0.0
1771,4334,Tom Thorpe,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1770,32995,Jordan Thomas,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1769,3883,Alex Smith,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1768,54056,Femi Seriki,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1767,3776,Jonathon Routledge,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1765,10634,Tom James,Defender,1.0,0.0,0.0,0.0,0.0,0.0
1622,9634,Connor Goldson,Defender,199.0,0.0,0.0,0.0,0.0,0.0
1620,3760,Jordan Spence,Defender,204.0,0.0,0.0,0.0,0.0,0.0
333,3970,Guillermo Franco,Forward,1371.0,0.0,0.0,0.0,0.0,0.0
303,51209,Joshua Sargent,Forward,1578.0,0.0,0.0,0.0,0.0,0.0
299,43098,Ferran Torres,Forward,1610.0,0.0,0.0,0.0,0.0,0.0
1420,4350,Marc Tierney,Defender,1620.0,0.0,0.0,0.0,0.0,0.0
1419,2643,Radhi Jaidi,Defender,1620.0,0.0,0.0,0.0,0.0,0.0
1417,21495,Romain Perraud,Defender,1625.0,0.0,0.0,0.0,0.0,0.0
300,19618,Isaac Success,Forward,1609.0,0.0,0.0,0.0,0.0,0.0
1415,3187,Alex Pearce,Defender,1645.0,0.0,0.0,0.0,0.0,0.0
1411,1045,Ian Harte,Defender,1667.0,0.0,0.0,0.0,0.0,0.0
302,2931,Ishmael Miller,Forward,1134.0,0.0,0.0,0.0,0.0,0.0
1408,16234,Ezequiel Schelotto,Defender,1677.0,0.0,0.0,0.0,0.0,0.0
1386,12576,Djibril Sidibé,Defender,1820.0,0.0,0.0,0.0,0.0,0.0
1406,115169,Takehiro Tomiyasu,Defender,1682.0,0.0,0.0,0.0,0.0,0.0
1405,2897,Nuno Valente,Defender,802.0,0.0,0.0,0.0,0.0,0.0
1403,2907,Philippe Christanval,Defender,15.0,0.0,0.0,0.0,0.0,0.0
304,4214,Victor Obinna,Forward,1571.0,0.0,0.0,0.0,0.0,0.0
1396,1571,Djimi Traore,Defender,136.0,0.0,0.0,0.0,0.0,0.0
305,3153,Emile Mpenza,Forward,742.0,0.0,0.0,0.0,0.0,0.0
306,16788,Odsonne Édouard,Forward,1567.0,0.0,0.0,0.0,0.0,0.0
1393,2532,Peter Ramage,Defender,58.0,0.0,0.0,0.0,0.0,0.0
1391,3138,Lee Peltier,Defender,1771.0,0.0,0.0,0.0,0.0,0.0
307,7124,Jürgen Locadia,Forward,1560.0,0.0,0.0,0.0,0.0,0.0
298,1725,Danny Webber,Forward,460.0,0.0,0.0,0.0,0.0,0.0
1424,3735,Marek Cech,Defender,1556.0,0.0,0.0,0.0,0.0,0.0
1425,2989,Paul Stalteri,Defender,1372.0,0.0,0.0,0.0,0.0,0.0
1426,10881,Jack Stacey,Defender,1541.0,0.0,0.0,0.0,0.0,0.0
1459,32838,Moritz Bauer,Defender,1308.0,0.0,0.0,0.0,0.0,0.0
289,10461,Dame N'Doye,Forward,1762.0,0.0,0.0,0.0,0.0,0.0
1456,5665,Anthony Réveillere,Defender,1327.0,0.0,0.0,0.0,0.0,0.0
1454,4825,Ondrej Celustka,Defender,1331.0,0.0,0.0,0.0,0.0,0.0
291,1538,Mikael Forssell,Forward,1693.0,0.0,0.0,0.0,0.0,0.0
1452,20064,Jeremy Ngakia,Defender,1341.0,0.0,0.0,0.0,0.0,0.0
1451,13281,Fikayo Tomori,Defender,1368.0,0.0,0.0,0.0,0.0,0.0
292,3381,Giles Barnes,Forward,1686.0,0.0,0.0,0.0,0.0,0.0
293,11364,Islam Slimani,Forward,1668.0,0.0,0.0,0.0,0.0,0.0
294,3635,Daniel Cousin,Forward,1661.0,0.0,0.0,0.0,0.0,0.0
1442,2505,Zak Whitbread,Defender,1440.0,0.0,0.0,0.0,0.0,0.0
295,72371,João Pedro,Forward,1660.0,0.0,0.0,0.0,0.0,0.0
296,1659,Thierry Henry,Forward,94.0,0.0,0.0,0.0,0.0,0.0
1438,14051,Nathaniel Phillips,Defender,1455.0,0.0,0.0,0.0,0.0,0.0
1435,4732,Declan John,Defender,1487.0,0.0,0.0,0.0,0.0,0.0
1433,7105,Jetro Willems,Defender,1498.0,0.0,0.0,0.0,0.0,0.0
297,9199,Adam Armstrong,Forward,1646.0,0.0,0.0,0.0,0.0,0.0
1429,20171,Rúben Vinagre,Defender,1524.0,0.0,0.0,0.0,0.0,0.0
1384,5782,Raphaël Varane,Defender,1829.0,0.0,0.0,0.0,0.0,0.0
326,4491,Brett Holman,Forward,1428.0,0.0,0.0,0.0,0.0,0.0
1343,4545,Massadio Haïdara,Defender,2280.0,0.0,0.0,0.0,0.0,0.0
1342,63654,Emerson Royal,Defender,2289.0,0.0,0.0,0.0,0.0,0.0
321,3337,Garry O'Connor,Forward,1473.0,0.0,0.0,0.0,0.0,0.0
322,1449,Richard Cresswell,Forward,1472.0,0.0,0.0,0.0,0.0,0.0
1337,4730,Kévin Théophile-Catherine,Defender,2356.0,0.0,0.0,0.0,0.0,0.0
323,20261,Wout Weghorst,Forward,1457.0,0.0,0.0,0.0,0.0,0.0
1335,8970,Marcin Wasilewski,Defender,2381.0,0.0,0.0,0.0,0.0,0.0
1333,1948,Stuart Parnaby,Defender,1585.0,0.0,0.0,0.0,0.0,0.0
324,4690,Modibo Maiga,Forward,1442.0,0.0,0.0,0.0,0.0,0.0
325,3852,Martin Paterson,Forward,1431.0,0.0,0.0,0.0,0.0,0.0
327,12322,Takumi Minamino,Forward,1426.0,0.0,0.0,0.0,0.0,0.0
1383,3892,Steven Mouyokolo,Defender,1831.0,0.0,0.0,0.0,0.0,0.0
1324,1868,Calum Davenport,Defender,1316.0,0.0,0.0,0.0,0.0,0.0
328,3521,Freddie Sears,Forward,1423.0,0.0,0.0,0.0,0.0,0.0
329,4811,Ricky van Wolfswinkel,Forward,1394.0,0.0,0.0,0.0,0.0,0.0
1320,23591,Bernardo,Defender,2632.0,0.0,0.0,0.0,0.0,0.0
1318,10439,Ola Aina,Defender,2694.0,0.0,0.0,0.0,0.0,0.0
1317,22043,Ethan Pinnock,Defender,2697.0,0.0,0.0,0.0,0.0,0.0
330,3536,Steve Howard,Forward,1392.0,0.0,0.0,0.0,0.0,0.0
331,4116,Jermaine Beckford,Forward,1388.0,0.0,0.0,0.0,0.0,0.0
1314,4728,Ben Turner,Defender,2720.0,0.0,0.0,0.0,0.0,0.0
320,3940,Aruna Dindane,Forward,1478.0,0.0,0.0,0.0,0.0,0.0
319,2111,Milan Baros,Forward,620.0,0.0,0.0,0.0,0.0,0.0
1347,2313,Andrew Davies,Defender,325.0,0.0,0.0,0.0,0.0,0.0
310,3984,Jason Scotland,Forward,1549.0,0.0,0.0,0.0,0.0,0.0
311,1724,David Healy,Forward,1536.0,0.0,0.0,0.0,0.0,0.0
1379,96,Ian Pearce,Defender,32.0,0.0,0.0,0.0,0.0,0.0
1376,4652,Dwight Tiendalli,Defender,1891.0,0.0,0.0,0.0,0.0,0.0
1375,4121,Carlos Salcido,Defender,1904.0,0.0,0.0,0.0,0.0,0.0
313,10477,Radamel Falcao,Forward,1514.0,0.0,0.0,0.0,0.0,0.0
1371,1831,Lauren,Defender,977.0,0.0,0.0,0.0,0.0,0.0
1370,13917,Connor Roberts,Defender,1959.0,0.0,0.0,0.0,0.0,0.0
1369,20113,Kristoffer Ajer,Defender,1987.0,0.0,0.0,0.0,0.0,0.0
1364,15549,Frédéric Guilbert,Defender,2041.0,0.0,0.0,0.0,0.0,0.0
1363,5097,Erik Durm,Defender,2052.0,0.0,0.0,0.0,0.0,0.0
1362,16803,Emerson,Defender,2057.0,0.0,0.0,0.0,0.0,0.0
317,4592,Adam Le Fondre,Forward,1492.0,0.0,0.0,0.0,0.0,0.0
318,3899,Jan Vennegoor of Hesselink,Forward,1490.0,0.0,0.0,0.0,0.0,0.0
1354,5328,Danilo,Defender,2147.0,0.0,0.0,0.0,0.0,0.0
1352,1620,Garry Monk,Defender,2186.0,0.0,0.0,0.0,0.0,0.0
1351,2913,Antonio Barragán,Defender,2196.0,0.0,0.0,0.0,0.0,0.0
1350,49495,Valentino Livramento,Defender,2203.0,0.0,0.0,0.0,0.0,0.0
1462,4468,Kaspars Gorkss,Defender,1260.0,0.0,0.0,0.0,0.0,0.0
287,15580,Wesley Moraes,Forward,1806.0,0.0,0.0,0.0,0.0,0.0
1567,1651,Sylvinho,Defender,485.0,0.0,0.0,0.0,0.0,0.0
1583,53085,Andrew Omobamidele,Defender,381.0,0.0,0.0,0.0,0.0,0.0
1582,3509,Gilberto,Defender,385.0,0.0,0.0,0.0,0.0,0.0
1581,4237,Dekel Keinan,Defender,395.0,0.0,0.0,0.0,0.0,0.0
1580,4299,Zdenek Grygera,Defender,404.0,0.0,0.0,0.0,0.0,0.0
1579,4780,Elsad Zverotic,Defender,405.0,0.0,0.0,0.0,0.0,0.0
1578,9982,Reece Burke,Defender,415.0,0.0,0.0,0.0,0.0,0.0
1577,10467,Angeliño,Defender,422.0,0.0,0.0,0.0,0.0,0.0
1575,4513,Stanislav Manolev,Defender,430.0,0.0,0.0,0.0,0.0,0.0
1572,4264,Adam Henley,Defender,471.0,0.0,0.0,0.0,0.0,0.0
1571,2737,Gerard Piqué,Defender,477.0,0.0,0.0,0.0,0.0,0.0
1569,15038,Thomas Edwards,Defender,483.0,0.0,0.0,0.0,0.0,0.0
1565,1919,Grégory Vignal,Defender,501.0,0.0,0.0,0.0,0.0,0.0
1467,4142,Jérôme Boateng,Defender,1239.0,0.0,0.0,0.0,0.0,0.0
271,10654,Karlan Grant,Forward,2006.0,0.0,0.0,0.0,0.0,0.0
1563,4531,Maicon,Defender,516.0,0.0,0.0,0.0,0.0,0.0
1561,20499,Malang Sarr,Defender,546.0,0.0,0.0,0.0,0.0,0.0
1560,8578,Max Lowe,Defender,551.0,0.0,0.0,0.0,0.0,0.0
1557,5937,Florin Gardos,Defender,574.0,0.0,0.0,0.0,0.0,0.0
272,22046,Callum Paterson,Forward,1996.0,0.0,0.0,0.0,0.0,0.0
273,31442,Armando Broja,Forward,1982.0,0.0,0.0,0.0,0.0,0.0
1552,4826,Modibo Diakité,Defender,630.0,0.0,0.0,0.0,0.0,0.0
1551,3906,Greg Cunningham,Defender,632.0,0.0,0.0,0.0,0.0,0.0
275,10336,Duncan Watmore,Forward,1935.0,0.0,0.0,0.0,0.0,0.0
1584,3580,Sébastien Puygrenier,Defender,380.0,0.0,0.0,0.0,0.0,0.0
1585,3963,Fabio Daprelà,Defender,372.0,0.0,0.0,0.0,0.0,0.0
1586,92635,Toti,Defender,360.0,0.0,0.0,0.0,0.0,0.0
1588,3932,Lennard Sowah,Defender,340.0,0.0,0.0,0.0,0.0,0.0
1618,10535,Reece Oxford,Defender,213.0,0.0,0.0,0.0,0.0,0.0
1617,3977,Román Golobart,Defender,213.0,0.0,0.0,0.0,0.0,0.0
1614,3396,Toni Kallio,Defender,221.0,0.0,0.0,0.0,0.0,0.0
1613,2559,Martin Cranie,Defender,233.0,0.0,0.0,0.0,0.0,0.0
1610,10528,Cristian Gamboa,Defender,263.0,0.0,0.0,0.0,0.0,0.0
1609,4582,Michael Hector,Defender,264.0,0.0,0.0,0.0,0.0,0.0
1608,3704,Carl Dickinson,Defender,266.0,0.0,0.0,0.0,0.0,0.0
1607,14829,Jimmy Dunne,Defender,270.0,0.0,0.0,0.0,0.0,0.0
1606,3071,Bruno Berner,Defender,180.0,0.0,0.0,0.0,0.0,0.0
1602,2795,Jelle Van Damme,Defender,278.0,0.0,0.0,0.0,0.0,0.0
1601,4857,Kevin McNaughton,Defender,281.0,0.0,0.0,0.0,0.0,0.0
1600,3868,Luke Garbutt,Defender,287.0,0.0,0.0,0.0,0.0,0.0
1599,12463,Jérémy Pied,Defender,306.0,0.0,0.0,0.0,0.0,0.0
1598,4809,Guillermo Varela,Defender,315.0,0.0,0.0,0.0,0.0,0.0
1597,13131,Kevin Toner,Defender,315.0,0.0,0.0,0.0,0.0,0.0
1595,1941,Alan Tate,Defender,326.0,0.0,0.0,0.0,0.0,0.0
1594,19599,Luis Hernández,Defender,326.0,0.0,0.0,0.0,0.0,0.0
1592,4506,Jiang Guangtai,Defender,328.0,0.0,0.0,0.0,0.0,0.0
1590,4988,Konstantinos Stafylidis,Defender,334.0,0.0,0.0,0.0,0.0,0.0
1589,6615,Juan Cuadrado,Defender,337.0,0.0,0.0,0.0,0.0,0.0
1544,3733,Carl Hoefkens,Defender,659.0,0.0,0.0,0.0,0.0,0.0
1543,23813,Rhys Williams,Defender,660.0,0.0,0.0,0.0,0.0,0.0
1542,13558,Donald Love,Defender,660.0,0.0,0.0,0.0,0.0,0.0
1507,2765,Adam Drury,Defender,907.0,0.0,0.0,0.0,0.0,0.0
1505,4915,Filipe Luís,Defender,939.0,0.0,0.0,0.0,0.0,0.0
282,3972,Alessandro Diamanti,Forward,1900.0,0.0,0.0,0.0,0.0,0.0
1496,4268,Marcus Olsson,Defender,991.0,0.0,0.0,0.0,0.0,0.0
1488,24983,Vitalii Mykolenko,Defender,1056.0,0.0,0.0,0.0,0.0,0.0
283,3889,Stefano Okaka,Forward,1863.0,0.0,0.0,0.0,0.0,0.0
1486,3330,Rafael Schmitz,Defender,1075.0,0.0,0.0,0.0,0.0,0.0
1483,2169,Ulises de la Cruz,Defender,339.0,0.0,0.0,0.0,0.0,0.0
1482,14608,Jayden Bogle,Defender,1107.0,0.0,0.0,0.0,0.0,0.0
285,1432,Erik Nevland,Forward,1845.0,0.0,0.0,0.0,0.0,0.0
1479,4853,Razvan Rat,Defender,1131.0,0.0,0.0,0.0,0.0,0.0
1477,19591,Dimitris Giannoulis,Defender,1166.0,0.0,0.0,0.0,0.0,0.0
286,20337,Hwang Hee-Chan,Forward,1819.0,0.0,0.0,0.0,0.0,0.0
1473,5428,Markus Suttner,Defender,1178.0,0.0,0.0,0.0,0.0,0.0
1471,4375,Taye Ismaila Taiwo,Defender,1194.0,0.0,0.0,0.0,0.0,0.0
1469,25313,Davide Zappacosta,Defender,1220.0,0.0,0.0,0.0,0.0,0.0
1506,8968,Liam Moore,Defender,936.0,0.0,0.0,0.0,0.0,0.0
1541,1370,Marc Edworthy,Defender,660.0,0.0,0.0,0.0,0.0,0.0
281,3772,David Di Michele,Forward,1901.0,0.0,0.0,0.0,0.0,0.0
1538,3116,Matthew Briggs,Defender,670.0,0.0,0.0,0.0,0.0,0.0
276,3814,Christian Benitez,Forward,1934.0,0.0,0.0,0.0,0.0,0.0
