PlayerID,PlayerName,Position
4556,Lee Camp,Goalkeeper
4348,Jed Steer,Goalkeeper
8293,Will Norris,Goalkeeper
19771,Fabri,Goalkeeper
2176,Ian Bennett,Goalkeeper
2109,Jerzy Dudek,Goalkeeper
416,Paul Gerrard,Goalkeeper
4727,Simon Moore,Goalkeeper
4110,Ján Mucha,Goalkeeper
13795,Kristoffer Nordfeldt,Goalkeeper
10727,Marek Rodák,Goalkeeper
307,Peter Schmeichel,Goalkeeper
1,David Seaman,Goalkeeper
54392,Zack Steffen,Goalkeeper
3383,Stefan Wessels,Goalkeeper
878,Richard Wright,Goalkeeper
19675,Michael McGovern,Goalkeeper
3732,Ryan Allsop,Goalkeeper
1715,Paul Rachubka,Goalkeeper
708,Pavel Srnicek,Goalkeeper
2972,Ben Alnwick,Goalkeeper
3663,Ben Amos,Goalkeeper
1940,Fabien Barthez,Goalkeeper
4207,Ruud Boffin,Goalkeeper
13556,Joel Pereira,Goalkeeper
9293,Joel Coleman,Goalkeeper
519,Tim Flowers,Goalkeeper
3817,Jake Kean,Goalkeeper
2761,Joe Lewis,Goalkeeper
1396,Thomas Myhre,Goalkeeper
3123,Daniele Padelli,Goalkeeper
1161,Mart Poom,Goalkeeper
2090,Matteo Sereni,Goalkeeper
3457,Jason Steele,Goalkeeper
2235,Iain Turner,Goalkeeper
3834,Diego Penny,Goalkeeper
14428,João Virgínia,Goalkeeper
2570,Carl Ikeme,Goalkeeper
23152,Kristoffer Klaesson,Goalkeeper
4062,Mark Halstead,Goalkeeper
7175,Giedrius Arlauskis,Goalkeeper
5361,Ralf Fährmann,Goalkeeper
3759,Peter Kurucz,Goalkeeper
49716,Rúnar Rúnarsson,Goalkeeper
3341,Gunnar Nielsen,Goalkeeper
2817,Luke Daniels,Goalkeeper
616,Alec Chamberlain,Goalkeeper
9113,Dimitrios Konstantopoulos,Goalkeeper
6806,Dusan Kuciak,Goalkeeper
2620,Gary Cahill,Defender
3030,Leighton Baines,Defender
3222,Phil Jagielka,Defender
3062,Ashley Young,Defender
3156,Jonny Evans,Defender
3955,Kyle Walker,Defender
3158,Ryan Shawcross,Defender
4496,César Azpilicueta,Defender
3600,Séamus Coleman,Defender
1353,John Terry,Defender
2125,Sylvain Distin,Defender
2148,Glen Johnson,Defender
3285,Antonio Valencia,Defender
2413,Gaël Clichy,Defender
2574,Joleon Lescott,Defender
3654,Pablo Zabaleta,Defender
2053,Robert Huth,Defender
2517,Phil Bardsley,Defender
1717,John O'Shea,Defender
3517,James Tomkins,Defender
2934,Patrice Evra,Defender
2886,Ryan Bertrand,Defender
3311,Bacary Sagna,Defender
3653,Vincent Kompany,Defender
3360,Branislav Ivanovic,Defender
8897,Aaron Cresswell,Defender
3929,Joel Ward,Defender
3010,James Collins,Defender
4030,Laurent Koscielny,Defender
4403,Ashley Williams,Defender
3394,Brede Hangeland,Defender
3404,Martin Skrtel,Defender
3807,Scott Dann,Defender
2805,Michael Dawson,Defender
4198,Craig Dawson,Defender
4666,Jan Vertonghen,Defender
4112,Eric Dier,Defender
1494,Ashley Cole,Defender
1184,Richard Dunne,Defender
3909,Ben Mee,Defender
4487,Matthew Lowton,Defender
4408,Ben Davies,Defender
4333,Michael Keane,Defender
3680,Fabricio Coloccini,Defender
1230,Aaron Hughes,Defender
10458,Andrew Robertson,Defender
3524,Maynor Figueroa,Defender
915,Jamie Carragher,Defender
4821,Erik Pieters,Defender
4604,Nathaniel Clyne,Defender
1111,Rio Ferdinand,Defender
4100,David Luiz,Defender
3157,Danny Simpson,Defender
3362,Patrick van Aanholt,Defender
4437,Gareth McAuley,Defender
3562,Ciaran Clark,Defender
4916,Toby Alderweireld,Defender
5140,Virgil van Dijk,Defender
9566,Harry Maguire,Defender
2002,Kolo Touré,Defender
2013,Liam Ridgewell,Defender
2935,Nemanja Vidic,Defender
5672,Federico Fernández,Defender
3613,Chris Smalling,Defender
3734,Jonas Olsson,Defender
1982,Kieran Richardson,Defender
2669,Emmerson Boyce,Defender
4608,Luke Shaw,Defender
3508,Younes Kaboul,Defender
8143,James Tarkowski,Defender
2867,Martin Olsson,Defender
3507,Danny Rose,Defender
3029,Paul Scharner,Defender
3820,Phil Jones,Defender
4606,José Fonte,Defender
4505,John Stones,Defender
8163,Lewis Dunk,Defender
2279,Stephen Warnock,Defender
2925,Micah Richards,Defender
4474,Héctor Bellerín,Defender
2393,Anton Ferdinand,Defender
3160,Craig Cathcart,Defender
4472,Nacho Monreal,Defender
5514,Angelo Ogbonna,Defender
4093,Marcos Alonso,Defender
3186,Nicky Shorey,Defender
3070,Christopher Samba,Defender
5175,Kurt Zouma,Defender
8045,Steve Cook,Defender
3681,Sebastien Bassong,Defender
4183,Ahmed El Mohamady,Defender
8966,Wes Morgan,Defender
2054,William Gallas,Defender
3956,Kyle Naughton,Defender
1464,Luke Young,Defender
1515,Paul Konchesky,Defender
3999,Stephen Ward,Defender
2217,Michael Turner,Defender
1890,Titus Bramble,Defender
4209,Winston Reid,Defender
2323,Steven Taylor,Defender
2075,Zat Knight,Defender
4499,Nathan Aké,Defender
2916,Daniel Agger,Defender
1211,Wes Brown,Defender
4246,Per Mertesacker,Defender
3251,Adrian Mariappa,Defender
14732,Trent Alexander-Arnold,Defender
4813,Dejan Lovren,Defender
3239,Benoit Assou-Ekotto,Defender
4405,Angel Rangel,Defender
3046,Kieran Gibbs,Defender
2634,Ryan Nelsen,Defender
3462,José Enrique,Defender
1131,Matt Upson,Defender
2728,Nedum Onuoha,Defender
9257,Jamaal Lascelles,Defender
11347,Cédric Soares,Defender
4605,Maya Yoshida,Defender
4620,Calum Chambers,Defender
3506,Alan Hutton,Defender
4402,Neil Taylor,Defender
5066,Victor Lindelöf,Defender
4141,Aleksandar Kolarov,Defender
3644,Martin Kelly,Defender
2110,John Arne Riise,Defender
14164,Aaron Wan-Bissaka,Defender
16801,Antonio Rüdiger,Defender
4815,Matt Targett,Defender
10480,Daryl Janmaat,Defender
2997,Curtis Davies,Defender
4024,Mike Williamson,Defender
4340,Paul Dummett,Defender
3512,Adam Smith,Defender
19589,Jan Bednarek,Defender
8691,Charlie Taylor,Defender
2878,Abdoulaye Diagne-Faye,Defender
8044,Simon Francis,Defender
6058,Nicolás Otamendi,Defender
5758,Lucas Digne,Defender
4438,Billy Jones,Defender
3242,Charlie Daniels,Defender
13491,Ben Chilwell,Defender
4349,Russell Martin,Defender
3349,Grétar Steinsson,Defender
1881,Tony Hibbert,Defender
1911,Damien Delaney,Defender
4796,Mamadou Sakho,Defender
2976,Danny Collins,Defender
1756,George McCartney,Defender
3957,Steven Caulker,Defender
3563,Carlos Cuellar,Defender
2239,Joseph Yobo,Defender
5375,Joel Matip,Defender
2129,Chris Baird,Defender
8900,Tyrone Mings,Defender
3426,Vedran Corluka,Defender
20224,Davinson Sánchez,Defender
557,Sol Campbell,Defender
4612,Jack Stephens,Defender
3867,John Heitinga,Defender
1780,Paul Robinson,Defender
2018,Lucas Neill,Defender
5713,José Holebas,Defender
1565,Jonathan Woodgate,Defender
10564,Mason Holgate,Defender
3806,Roger Johnson,Defender
5371,Christian Fuchs,Defender
3026,Pascal Chimbonda,Defender
3601,Shane Duffy,Defender
776,Stephen Carr,Defender
11044,Aymeric Laporte,Defender
3702,Andy Wilkinson,Defender
3905,Kieran Trippier,Defender
4351,Ryan Bennett,Defender
3587,José Bosingwa,Defender
3796,Thomas Vermaelen,Defender
4918,Javier Manquillo,Defender
1732,Gary Caldwell,Defender
3009,Danny Gabbidon,Defender
1974,Stephen Kelly,Defender
10522,DeAndre Yedlin,Defender
2749,David Wheater,Defender
3869,Shkodran Mustafi,Defender
1677,Mario Melchiot,Defender
1371,Hermann Hreidarsson,Defender
3989,Christophe Berra,Defender
3664,Rafael,Defender
3136,Javier Mascherano,Defender
22546,Kiko Femenía,Defender
4229,Matt Doherty,Defender
19605,Christian Kabasele,Defender
3569,Gaël Givet,Defender
1627,Ledley King,Defender
49884,Issa Diop,Defender
2750,Andrew Taylor,Defender
8707,Dan Burn,Defender
2435,Steven Reid,Defender
2738,Paul McShane,Defender
16204,Willy Boly,Defender
3623,Sam Ricketts,Defender
1458,Wayne Bridge,Defender
2645,Tal Ben Haim,Defender
26216,Çaglar Söyüncü,Defender
13274,Ezri Konsa,Defender
2946,Emanuel Pogatetz,Defender
5343,Ricardo Pereira,Defender
2412,Philippe Senderos,Defender
3280,John Pantsil,Defender
4888,Daley Blind,Defender
13821,Allan-Roméo Nyom,Defender
2612,Emmanuel Eboué,Defender
1426,Danny Higginbotham,Defender
2464,Liam Rosenior,Defender
10968,Ben Godfrey,Defender
4803,Jesús Navas,Defender
4495,Andreas Christensen,Defender
3082,Abdoulaye Méité,Defender
3027,Ryan Taylor,Defender
2653,Ricardo Carvalho,Defender
20277,Jonny,Defender
11284,Arthur Masuaku,Defender
3427,Javier Garrido,Defender
5220,Fabian Schär,Defender
2609,Johan Djourou,Defender
9960,Alfie Mawson,Defender
4218,Antolín Alcaraz,Defender
4486,Ron Vlaar,Defender
13815,Kyle Walker-Peters,Defender
2835,Armand Traore,Defender
2072,Steve Finnan,Defender
5051,João Cancelo,Defender
2518,Jonathan Spector,Defender
9426,Adam Webster,Defender
20109,Jannik Vestergaard,Defender
2655,Alex,Defender
3581,Chris Basham,Defender
4248,Carl Jenkinson,Defender
4339,Davide Santon,Defender
19607,Christopher Schindler,Defender
7219,Alberto Moreno,Defender
4258,Enda Stevens,Defender
3819,Grant Hanley,Defender
2604,Ivar Ingimarsson,Defender
11575,Rob Holding,Defender
3069,André Ooijer,Defender
2012,Olof Mellberg,Defender
10651,Joseph Gomez,Defender
11293,Serge Aurier,Defender
1664,Andy O'Brien,Defender
9169,George Baldock,Defender
13822,Sebastian Prödl,Defender
2647,Joseph O'Brien,Defender
2619,Martin Laursen,Defender
19970,Max Aarons,Defender
7103,Zanka,Defender
14548,Benjamin White,Defender
3561,Nathan Baker,Defender
2485,Richard Stearman,Defender
4802,Martín Demichelis,Defender
9117,Ben Gibson,Defender
32923,Yerry Mina,Defender
5368,Sead Kolasinac,Defender
1505,Jlloyd Samuel,Defender
4394,John Egan,Defender
3127,Álvaro Arbeloa,Defender
3993,Kevin Foley,Defender
13344,Matthew Cash,Defender
14571,Reece James,Defender
4371,Clint Hill,Defender
12306,Daniel Amartey,Defender
3279,Tyrone Mears,Defender
4514,Sascha Riether,Defender
3314,Luke Ayling,Defender
10472,Marcos Rojo,Defender
26151,Joachim Andersen,Defender
2654,Paulo Ferreira,Defender
4680,Guy Demel,Defender
5668,Miguel Britos,Defender
7336,Vladimir Coufal,Defender
2846,Wilfred Bouma,Defender
16431,Rúben Dias,Defender
12185,Kieran Tierney,Defender
3762,Hérita Ilunga,Defender
4874,Joël Veltman,Defender
3126,Fábio Aurélio,Defender
3518,Julien Faubert,Defender
1710,Sami Hyypiä,Defender
16642,Nélson Semedo,Defender
3818,Míchel Salgado,Defender
3621,Andy Dawson,Defender
50234,Gabriel Magalhães,Defender
3665,Fábio,Defender
24334,Tyrick Mitchell,Defender
3465,Habib Beye,Defender
12937,Eric Bailly,Defender
4651,Chico Flores,Defender
4797,Aly Cissokho,Defender
5334,Eliaquim Mangala,Defender
3672,Joe Bennett,Defender
321,Gary Neville,Defender
2936,James Chester,Defender
3193,Ibrahima Sonko,Defender
2974,Nyron Nosworthy,Defender
4546,Mathieu Debuchy,Defender
3624,Kamil Zayatte,Defender
5754,Thiago Silva,Defender
3991,Ronald Zubar,Defender
6712,Timothy Castagne,Defender
3185,Graeme Murty,Defender
14938,Jamal Lewis,Defender
11177,Bruno Martins Indi,Defender
32435,Fabián Balbuena,Defender
3189,André Bikey,Defender
4577,Sean Morrison,Defender
2120,Franck Queudrue,Defender
1754,Jody Craddock,Defender
3958,Ryan Fredericks,Defender
13522,Maximilian Kilman,Defender
39606,Sergio Reguilón,Defender
12854,Matteo Darmian,Defender
33124,Pascal Struijk,Defender
3622,Liam Cooper,Defender
5721,Gaëtan Bong,Defender
8945,Sam Byram,Defender
13515,James Justin,Defender
4955,Martín Montoya,Defender
3987,George Elokobi,Defender
4166,James Perch,Defender
2802,Noé Pamarot,Defender
4822,Muniesa,Defender
3312,Kyle Bartley,Defender
2463,Carlos Bocanegra,Defender
66494,Emil Krafth,Defender
3125,Emiliano Insúa,Defender
49992,Adam Masina,Defender
10444,Pape Souaré,Defender
5093,Sokratis Papastathopoulos,Defender
4130,Andre Wisdom,Defender
4989,Philipp Wollscheid,Defender
13791,Lamine Koné,Defender
12359,Terence Kongolo,Defender
3837,Kevin Long,Defender
13387,Ramiro Mori,Defender
4276,Tim Ream,Defender
4219,Ronnie Stam,Defender
51775,Mohammed Salisu,Defender
5575,Benjamin Mendy,Defender
2031,Nicky Hunt,Defender
4835,Jordi Amat,Defender
6194,Wesley Hoedt,Defender
4129,Jon Flanagan,Defender
1185,Michael Ball,Defender
1771,Anthony Gardner,Defender
19608,Chris Löwe,Defender
10423,Gabriel Paulista,Defender
9793,Santiago Vergini,Defender
16607,Florian Lejeune,Defender
5850,Chancel Mbemba,Defender
10449,Jonjoe Kenny,Defender
5790,Diego Llorente,Defender
12173,Florent Hadergjonaj,Defender
13716,Cuco Martina,Defender
6609,Ahmed Hegazi,Defender
3975,Steve Gohouri,Defender
3695,Nadir Belhadj,Defender
3599,Lars Jacobsen,Defender
10633,Bruno Ecuele Manga,Defender
2766,Jason Shackell,Defender
4199,Gabriel Tamas,Defender
12847,Pontus Jansson,Defender
4504,Bryan Oviedo,Defender
23834,Brandon Williams,Defender
2988,Lee Young-Pyo,Defender
2887,Michael Mancienne,Defender
2163,Justin Hoyte,Defender
3703,Ryan Shotton,Defender
4719,Jores Okore,Defender
3666,Ritchie De Laet,Defender
2344,Talal El Karkouri,Defender
71432,Rayan Aït-Nouri,Defender
14569,Marc Guéhi,Defender
1694,Ian Evatt,Defender
1017,Alan Stubbs,Defender
10491,Darnell Furlong,Defender
8162,Bruno,Defender
23796,Luke Thomas,Defender
2541,Linvoy Primus,Defender
1849,Danny Shittu,Defender
4557,Steven Whittaker,Defender
3361,Juliano Belletti,Defender
9491,Jack O'Connell,Defender
27277,Marc Cucurella,Defender
23704,Tariq Lamptey,Defender
1929,Stephen Jordan,Defender
8878,Tommy Smith,Defender
2624,Alex Bruce,Defender
3212,Claude Davis,Defender
3737,Gianni Zuiverloon,Defender
8185,Joe Bryan,Defender
15011,Yan Valery,Defender
13561,Timothy Fosu-Mensah,Defender
13549,Tosin Adarabioyo,Defender
26076,Diego Rico,Defender
66284,Wesley Fofana,Defender
24252,Diogo Dalot,Defender
1095,Dejan Stefanovic,Defender
12536,Denis Odoi,Defender
15608,Ragnar Klavan,Defender
4532,Matija Nastasic,Defender
1719,Mikaël Silvestre,Defender
2866,Zurab Khizanishvili,Defender
2558,Fitz Hall,Defender
10947,Rico Henry,Defender
10424,Semi Ajayi,Defender
4313,Sebastián Coates,Defender
3835,Michael Duff,Defender
3252,Jay DeMerit,Defender
1437,Andy Griffin,Defender
2557,Stephen Crainey,Defender
3842,Graham Alexander,Defender
2259,Clarke Carlisle,Defender
1695,Chris Riggott,Defender
4728,Ben Turner,Defender
26220,Robin Koch,Defender
3739,Leon Barnett,Defender
22043,Ethan Pinnock,Defender
10439,Ola Aina,Defender
1708,Jordan Stewart,Defender
23591,Bernardo,Defender
2701,Daniel Fox,Defender
4877,Mike van der Hoorn,Defender
3951,Lorik Cana,Defender
1868,Calum Davenport,Defender
4066,Neal Eardley,Defender
4544,Mapou Yanga-Mbiwa,Defender
1830,Moritz Volz,Defender
13813,Kevin Wimmer,Defender
7500,Sol Bamba,Defender
1815,Darren Moore,Defender
3900,Sotirios Kyrgiakos,Defender
2260,Matthew Kilgallon,Defender
1948,Stuart Parnaby,Defender
3962,Manuel da Costa,Defender
8970,Marcin Wasilewski,Defender
20503,Maxime Le Marchand,Defender
4730,Kévin Théophile-Catherine,Defender
5467,Alex Telles,Defender
3032,Lee McCulloch,Defender
4197,Gonzalo Jara,Defender
4610,Jos Hooiveld,Defender
63654,Emerson Royal,Defender
4545,Massadio Haïdara,Defender
3948,John Mensah,Defender
4864,Conor Townsend,Defender
3324,Eric Lichaj,Defender
2313,Andrew Davies,Defender
3215,Derek Geary,Defender
3213,Chris Armstrong,Defender
49495,Valentino Livramento,Defender
2913,Antonio Barragán,Defender
1620,Garry Monk,Defender
14624,Antonee Robinson,Defender
5328,Danilo,Defender
2199,Jay McEveley,Defender
2671,Leon Cort,Defender
5511,Mauricio Isla,Defender
4840,Vlad Chiriches,Defender
15154,Dara O'Shea,Defender
19731,Ethan Ampadu,Defender
16640,Marçal,Defender
16803,Emerson,Defender
5097,Erik Durm,Defender
15549,Frédéric Guilbert,Defender
1313,Chris Morgan,Defender
4003,George Friend,Defender
2076,Dean Leacock,Defender
3510,Chris Gunter,Defender
20113,Kristoffer Ajer,Defender
13917,Connor Roberts,Defender
1831,Lauren,Defender
8438,Cyrus Christie,Defender
356,Andrew Todd,Defender
3240,Ricardo Rocha,Defender
4121,Carlos Salcido,Defender
4652,Dwight Tiendalli,Defender
11002,Jason Denayer,Defender
1589,Steven Caldwell,Defender
96,Ian Pearce,Defender
1282,Ben Thatcher,Defender
4781,Fernando Amorebieta,Defender
66635,Cristian Romero,Defender
3892,Steven Mouyokolo,Defender
5782,Raphaël Varane,Defender
4031,Sébastien Squillaci,Defender
12576,Djibril Sidibé,Defender
2296,Sun Jihai,Defender
3463,Caçapa,Defender
7215,Federico Fazio,Defender
3192,Gregory Halford,Defender
3138,Lee Peltier,Defender
1315,Arjan De Zeeuw,Defender
2532,Peter Ramage,Defender
14063,Chris Mepham,Defender
15116,Japhet Tanganga,Defender
1571,Djimi Traore,Defender
3908,Dedryck Boyata,Defender
2307,Danny Pugh,Defender
4067,Alex Baptiste,Defender
50165,Ozan Kabak,Defender
4568,Yun Suk-Young,Defender
33046,Junior Firpo,Defender
2907,Philippe Christanval,Defender
669,Michael Duberry,Defender
2897,Nuno Valente,Defender
115169,Takehiro Tomiyasu,Defender
2119,David Murphy,Defender
16234,Ezequiel Schelotto,Defender
47181,Samir,Defender
24659,Nathan Collins,Defender
1045,Ian Harte,Defender
3094,Souleymane Diawara,Defender
3901,Daniel Ayala,Defender
9163,Brendan Galloway,Defender
3187,Alex Pearce,Defender
54900,Hassane Kamara,Defender
21495,Romain Perraud,Defender
3253,Lloyd Doyley,Defender
2643,Radhi Jaidi,Defender
4350,Marc Tierney,Defender
22047,Christoph Zimmermann,Defender
3646,Andrea Dossena,Defender
13957,Papy Djilobodji,Defender
3735,Marek Cech,Defender
2989,Paul Stalteri,Defender
10881,Jack Stacey,Defender
3902,Jack Robinson,Defender
177,Matt Jackson,Defender
20171,Rúben Vinagre,Defender
5365,Jan Kirchhoff,Defender
4755,Dean Moxey,Defender
2736,Gabriel Heinze,Defender
7105,Jetro Willems,Defender
1388,Robert Kozluk,Defender
4732,Declan John,Defender
3539,David Rozehnal,Defender
4880,Kenny Tete,Defender
14051,Nathaniel Phillips,Defender
2527,Matthew Bates,Defender
14575,Trevoh Chalobah,Defender
12199,Björn Engels,Defender
2505,Zak Whitbread,Defender
12891,Timm Klose,Defender
2952,Craig Moore,Defender
13559,Axel Tuanzebe,Defender
4697,Iván Ramis,Defender
10517,Stephen Kingsley,Defender
21612,William Troost-Ekong,Defender
4720,Antonio Luna,Defender
3145,Hatem Trabelsi,Defender
13281,Fikayo Tomori,Defender
20064,Jeremy Ngakia,Defender
4416,Jazz Richards,Defender
4825,Ondrej Celustka,Defender
12512,Andrea Ranocchia,Defender
5665,Anthony Réveillere,Defender
3930,Anthony Henri Vanden Borre,Defender
3316,Håvard Nordtveit,Defender
32838,Moritz Bauer,Defender
2322,Bradley Orr,Defender
3172,David Edgar,Defender
4468,Kaspars Gorkss,Defender
1701,Abel Xavier,Defender
3740,Ryan Donk,Defender
3949,Paulo Da Silva,Defender
10527,Sébastien Pocognoli,Defender
4142,Jérôme Boateng,Defender
21297,Mads Roerslev,Defender
25313,Davide Zappacosta,Defender
20097,Pablo Marí,Defender
4375,Taye Ismaila Taiwo,Defender
2828,Malky MacKay,Defender
5428,Markus Suttner,Defender
3283,Andreas Granqvist,Defender
24635,Eric García,Defender
66094,Nuno Tavares,Defender
19591,Dimitris Giannoulis,Defender
1613,Leigh Bromby,Defender
4853,Razvan Rat,Defender
3480,Kalifa Cissé,Defender
3995,Scott Malone,Defender
14608,Jayden Bogle,Defender
2169,Ulises de la Cruz,Defender
2151,Elliott Ward,Defender
13490,Yohan Benalouane,Defender
3330,Rafael Schmitz,Defender
2751,Tony McMahon,Defender
24983,Vitalii Mykolenko,Defender
1145,Celestine Babayaro,Defender
3152,DaMarcus Beasley,Defender
13279,Abdul Rahman Baba,Defender
8046,Tommy Elphick,Defender
181,David Unsworth,Defender
14779,Kean Bryan,Defender
10123,Marvin Zeegelaar,Defender
4268,Marcus Olsson,Defender
1163,Christian Dailly,Defender
23593,Ibrahima Konaté,Defender
19601,Bernardo Espinosa,Defender
4671,Goran Popov,Defender
25309,Juan Foyth,Defender
1168,Chris Powell,Defender
1882,Gary Naysmith,Defender
5520,Stephan Lichtsteiner,Defender
4915,Filipe Luís,Defender
8968,Liam Moore,Defender
2765,Adam Drury,Defender
49961,Lyanco,Defender
2953,Paul Huntington,Defender
4537,Alexander Büttner,Defender
16006,Konstantinos Tsimikas,Defender
1253,Michael Gray,Defender
4220,Piscu,Defender
13124,Jordan Amavi,Defender
3084,Lubomir Michalik,Defender
25540,Mads Bech Sørensen,Defender
1335,Stéphane Henchoz,Defender
3098,Khalid Boulahrouz,Defender
13796,Joe Rodon,Defender
5671,Juan Camilo Zuñiga,Defender
6292,Ivo Pinto,Defender
